151896;355055;;Maximilian;Maximilian
152248;355055;;Maximilian;Maximilian
152600;355055;;Maximilian;Maximilian
96888;355066;;Mayfield;Mayfield
106320;355075;;McBein;McBein
118612;355082;;Meadow Bred;Champ$tre
94244;355094;;Medic;M<decin
94252;355094;;Medic;M<decin
94256;355094;;Medic;M<decin
94260;355094;;Medic;M<decin
117028;355100;;Medic Request;Demande Medic
154724;355114;;Medium Tank;Char Moyen
161460;355114;;Medium Tank;Char Moyen
161468;355114;;Medium Tank;Char Moyen
161668;355114;;Medium Tank;Char Moyen
161676;355114;;Medium Tank;Char Moyen
161876;355114;;Medium Tank;Char Moyen
161884;355114;;Medium Tank;Char Moyen
162084;355114;;Medium Tank;Char Moyen
162092;355114;;Medium Tank;Char Moyen
162292;355114;;Medium Tank;Char Moyen
162300;355114;;Medium Tank;Char Moyen
162500;355114;;Medium Tank;Char Moyen
162508;355114;;Medium Tank;Char Moyen
162708;355114;;Medium Tank;Char Moyen
162716;355114;;Medium Tank;Char Moyen
81964;355126;;Melchiott;Melchiott
89608;355126;;Melchiott;Melchiott
92488;355126;;Melchiott;Melchiott
92568;355126;;Melchiott;Melchiott
100328;355126;;Melchiott;Melchiott
100488;355126;;Melchiott;Melchiott
101208;355126;;Melchiott;Melchiott
124036;355136;;Melee Skills;M$l<e
96964;355149;;Melville;Melville
96972;355149;;Melville;Melville
96976;355149;;Melville;Melville
96984;355149;;Melville;Melville
118852;355158;;Metal Allergy;Allergie, M<tal
118804;355172;;Metal Head;M<tallurgiste
96244;355183;;Mica;Mica
96252;355183;;Mica;Mica
96256;355183;;Mica;Mica
96264;355188;;Miccoli;Miccoli
124372;355196;;Mid-Range Skills;Moyenne Port<e
96088;355213;;Milton;Milton
119716;355220;;Misogynist;Misogyne
135812;355231;;Monocle Sight;Lunette de Vis<e
135816;355231;;Monocle Sight;Lunette de Vis<e
140420;355231;;Monocle Sight;Lunette de Vis<e
140424;355231;;Monocle Sight;Lunette de Vis<e
97204;355245;;Montley;Montley
97212;355245;;Montley;Montley
97216;355245;;Montley;Montley
97224;355253;;Montry;Montry
122068;355260;;Mooch;Chapardeuse
122788;355266;;Moody;Lunatique
91608;355272;;Moore;Moore
106324;355278;;Morgan;Morgan
166660;355285;;Mortar Cannon;Mortier
166668;355285;;Mortar Cannon;Mortier
166868;355285;;Mortar Cannon;Mortier
166872;355285;;Mortar Cannon;Mortier
166876;355285;;Mortar Cannon;Mortier
172900;355285;;Mortar Cannon;Mortier
172908;355285;;Mortar Cannon;Mortier
116740;355299;;Mortar Support;Tir de Mortier
130048;355314;;Mortar Upgrade 1;Mortier Sup. 1
136832;355314;;Mortar Upgrade 1;Mortier Sup. 1
130688;355331;;Mortar Upgrade 2;Mortier Sup. 2
137216;355331;;Mortar Upgrade 2;Mortier Sup. 2
92972;355348;;Ms. Ellet;Mlle Ellet
92976;355348;;Ms. Ellet;Mlle Ellet
92980;355348;;Ms. Ellet;Mlle Ellet
220980;355358;;MsD25 122;MsD25 122
221236;355368;;MsD25 122 s;MsD25 122 s
223796;355380;;MsD25 Gm122;MsD25 Gm122
223540;355392;;MsD25 Gm122 s;MsD25 Gm122 s
258868;355406;;Mst K5T10;Mst K5T10
96884;355416;;Musaad;Musaad
96892;355416;;Musaad;Musaad
96896;355416;;Musaad;Musaad
96904;355416;;Musaad;Musaad
121300;355423;;My Way;A ma facon
126676;355430;;Mysterious Body;Corps Myst<rieux
98724;355446;;Nadine;Nadine
98732;355446;;Nadine;Nadine
98736;355446;;Nadine;Nadine
97364;355453;;Nancy;Nancy
97372;355453;;Nancy;Nancy
97376;355453;;Nancy;Nancy
97384;355453;;Nancy;Nancy
98008;355459;;Nash;Nash
126436;355464;;Nature Lover;Naturaliste
118468;355477;;Neat Freak;Peur de se salir
98744;355488;;Nehdiles;Nehdiles
106116;355497;;Neil;Neil
96568;355502;;Nelson;Nelson
125908;355509;;Nest Master;Maitre du Nid
96648;355521;;Neumann;Neumann
115300;355529;;Neutralize;Neutralisation
124420;355529;;Neutralize;Neutralisation
121780;355540;;Never Say Die;Esprit Combatif
106120;355554;;Nick;Nick
91688;355559;;Nielsen;Nielsen
122212;355567;;Night Blind;C<cit< Nocturne
122164;355579;;Night Vision;Vision Nocturne
91524;355592;;Nils;Nils
91532;355592;;Nils;Nils
91536;355592;;Nils;Nils
91544;355592;;Nils;Nils
96804;355597;;Nina;Nina
96812;355597;;Nina;Nina
96816;355597;;Nina;Nina
96824;355597;;Nina;Nina
132740;355602;;No Spare;Chenilles de base
132744;355602;;No Spare;Chenilles de base
138884;355602;;No Spare;Chenilles de base
138888;355602;;No Spare;Chenilles de base
132736;355611;;No Spare Treads;Chenilles
138880;355611;;No Spare Treads;Chenilles
255796;355627;;NoAw Pg2801;NoAw Pg2801
274996;355639;;NoAw Pg2810;NoAw Pg2810
224564;355651;;NoAw Rg 1;NoAw Rg 1
97284;355661;;Noce;Noce
97292;355661;;Noce;Noce
97296;355661;;Noce;Noce
97304;355661;;Noce;Noce
123364;355666;;Nocturnal;Nocturne
99048;355676;;O'Hara;O'Hara
106328;355683;;Oakwood;Oakwood
106332;355691;;Oldman;Oldman
106124;355698;;Oliver;Oliver
116936;355705;;Orders one ally to retreat.;Ordonne = un alli< de se replier.
89864;355733;;Oscar;Oscar
98884;355733;;Oscar;Oscar
98892;355733;;Oscar;Oscar
98896;355733;;Oscar;Oscar
98904;355733;;Oscar;Oscar
119812;355739;;Outcast;Marginal
106128;355747;;Owen;Owen
74892;355752;;Ozwald the Iron;Ozwald le Fer
74896;355752;;Ozwald the Iron;Ozwald le Fer
75980;355768;;Ozwald the Steel;Ozwald l'Acier
75984;355768;;Ozwald the Steel;Ozwald l'Acier
93772;355785;;PM Borg.;PM Borg.
93776;355785;;PM Borg.;PM Borg.
93780;355785;;PM Borg.;PM Borg.
106336;355794;;Palmer;Palmer
122404;355801;;Panicky;Affolement
124520;355809;;Parameters relating to anti-personnel attacks are//permanently greatly enhanced.;L'attaque anti-personnelle est grandement augment<e//de facon permanente.
112980;355890;;Partial Sandbags;Sacs Partiels
106132;355907;;Patrick;Patrick
106136;355915;;Paul;Paul
118568;355920;;Paved roads feel strange and cold, leading to discomfort//and lowered defense.;Les routes pav<es semblent <tranges et froides,//cr<ant un d<confort et r<duisant la d<fense.
106344;355999;;Pearce;Pearce
116452;356006;;Penetration;P<n<tration
126196;356018;;Penetrator;P<n<tration
125956;356029;;Perfect Dodge;Esquive Parfaite
135684;356043;;Periscope;P<riscope
135688;356043;;Periscope;P<riscope
140292;356043;;Periscope;P<riscope
140296;356043;;Periscope;P<riscope
98568;356053;;Peron;Peron
121732;356059;;Pessimist;Pessimiste
124564;356069;;Phoenix;Ph<nix
130564;356077;;Piercing Rounds;Obus Perforants
130568;356077;;Piercing Rounds;Obus Perforants
137092;356077;;Piercing Rounds;Obus Perforants
137096;356077;;Piercing Rounds;Obus Perforants
218164;356077;;Piercing Rounds;Obus Perforants
132484;356093;;Plane Soldering;Soudage par Plan
132488;356093;;Plane Soldering;Soudage par Plan
137988;356093;;Plane Soldering;Soudage par Plan
137992;356093;;Plane Soldering;Soudage par Plan
126824;356109;;Plowing through oncoming fire by sheer force of will,//she takes lessened damage from interception fire.;Traversant les tirs ennemis par la force de sa volont<,//elle prend moins de d<gats des tirs d'interception.
132356;356214;;Point Soldering;Soudage par Point
132360;356214;;Point Soldering;Soudage par Point
137860;356214;;Point Soldering;Soudage par Point
137864;356214;;Point Soldering;Soudage par Point
125092;356230;;Poison Tolerance;Immunit<
125524;356230;;Poison Tolerance;Immunit<
118660;356247;;Pollen Allergy;Allergie, Pollen
94412;356262;;Porcavian;Porcavien
94420;356262;;Porcavian;Porcavien
90888;356272;;Potter;Potter
106340;356279;;Powell;Powell
123460;356286;;Power Scout;Super Eclaireur
126580;356298;;Power of Love;Amour Puissant
115304;356312;;Prevents one ally's attacks from being countered.;Emp$che les attaques d'un alli< d'$tre contr<es.
127064;356362;;Pride in fighting alongside his Darcsen brethren drives//up his attack parameters when they're nearby.;La fiert< de combattre aux cot<s de ses fr>res Darcens//augmente ses capacit<s offensives quand ils sont proches.
118856;356465;;Proximity to metals causes an acute rejection reaction//that leads to a steady drain of HP.;La proximit< du m<tal cr<e une forte r<action allergique//causant une perte constante de HP.
119864;356557;;Pure hatred for the Empire yields a boost in accuracy.;Une forte haine pour l'Empire produit//une hausse de la pr<cision.
122888;356612;;Pure luck is occasionally enough to narrowly avoid//taking critical damage.;Une pure chance est parfois suffisante pour//lui <viter de subir des d<gats critiques.
106140;356688;;Quentin;Quentin
106348;356696;;Quilter;Quilter
106144;356704;;Quincy;Quincy
106352;356704;;Quincy;Quincy
106356;356711;;Radcliffe;Radcliffe
95204;356721;;Radi;Radi
151912;356726;;Radiator;Radiateur
151916;356726;;Radiator;Radiateur
152264;356726;;Radiator;Radiateur
152268;356726;;Radiator;Radiateur
152616;356726;;Radiator;Radiateur
152620;356726;;Radiator;Radiateur
165000;356726;;Radiator;Radiateur
165004;356726;;Radiator;Radiateur
165208;356726;;Radiator;Radiateur
165212;356726;;Radiator;Radiateur
165416;356726;;Radiator;Radiateur
165420;356726;;Radiator;Radiateur
134532;356735;;Radiator Plate;Plaques de base
134536;356735;;Radiator Plate;Plaques de base
139780;356735;;Radiator Plate;Plaques de base
139784;356735;;Radiator Plate;Plaques de base
134656;356750;;Radiator Upgrade 1;Radiateur 1
139904;356750;;Radiator Upgrade 1;Radiateur 1
134784;356769;;Radiator Upgrade 2;Radiateur 2
140032;356769;;Radiator Upgrade 2;Radiateur 2
134912;356788;;Radiator Upgrade 3;Radiateur 3
135040;356807;;Radiator Upgrade 4;Radiateur 4
135168;356826;;Radiator Upgrade 5;Radiateur 5
135296;356845;;Radiator Upgrade 6;Radiateur 6
113940;356864;;Ragna-crate;Caisse de Ragnite
266804;356864;;Ragna-crate;Caisse de Ragnite
274484;356864;;Ragna-crate;Caisse de Ragnite
179252;356876;;Ragnaid (L);Ragnaid (L)
179508;356876;;Ragnaid (L);Ragnaid (L)
177204;356888;;Ragnaid (S);Ragnaid (P)
177972;356888;;Ragnaid (S);Ragnaid (P)
131588;356900;;Ragnite Alloy;Alliage Ragnite
131592;356900;;Ragnite Alloy;Alliage Ragnite
137604;356900;;Ragnite Alloy;Alliage Ragnite
137608;356900;;Ragnite Alloy;Alliage Ragnite
135300;356914;;Ragnite Plate;Plaques Ragnite
135304;356914;;Ragnite Plate;Plaques Ragnite
130820;356928;;Ragnite Rounds;Obus de Ragnite
130824;356928;;Ragnite Rounds;Obus de Ragnite
216628;356928;;Ragnite Rounds;Obus de Ragnite
218420;356928;;Ragnite Rounds;Obus de Ragnite
218932;356928;;Ragnite Rounds;Obus de Ragnite
135172;356943;;Ragnite-Coat Plate;Plaques Blind<es
135176;356943;;Ragnite-Coat Plate;Plaques Blind<es
116360;356962;;Raises all allies' accuracy.;Augmente la pr<cision de tous les alli<s.
117992;356962;;Raises all allies' accuracy.;Augmente la pr<cision de tous les alli<s.
115208;356991;;Raises all allies' anti-personnel attack power.;Augmente l'attaque anti-personnelle de tous les alli<s.
117608;356991;;Raises all allies' anti-personnel attack power.;Augmente l'attaque anti-personnelle de tous les alli<s.
117896;356991;;Raises all allies' anti-personnel attack power.;Augmente l'attaque anti-personnelle de tous les alli<s.
115976;357039;;Raises all allies' defense.;Augmente la d<fense de tous les alli<s.
118088;357039;;Raises all allies' defense.;Augmente la d<fense de tous les alli<s.
114728;357067;;Raises all allies' evasion.;Augmente l'esquive de tous les alli<s.
117800;357067;;Raises all allies' evasion.;Augmente l'esquive de tous les alli<s.
115016;357095;;Raises one ally's accuracy to focus shots on the target.;Augmente la pr<cision d'un alli< au maximum.
116264;357152;;Raises one ally's accuracy.;Augmente la pr<cision d'un alli<.
115112;357180;;Raises one ally's anti-personnel attack power.;Augmente l'attaque anti-personnelle d'un alli<.
115496;357227;;Raises one ally's anti-tank attack power.;Augmente l'attaque anti-char d'un alli<.
115880;357269;;Raises one ally's defense.;Augmente la d<fense d'un alli<.
114824;357296;;Raises one ally's evasion.;Augmente l'esquive d'un alli<.
114920;357323;;Raises one ally's resistance to interception fire.;Augmente la r<sistance d'un alli< aux tirs d'interception.
106148;357374;;Ralph;Ralph
98664;357380;;Rammi;Rammi
97444;357386;;Ramona;Ramona
97452;357386;;Ramona;Ramona
97456;357386;;Ramona;Ramona
98644;357393;;Ramsey;Ramsey
98652;357393;;Ramsey;Ramsey
98656;357393;;Ramsey;Ramsey
205620;357400;;Randgrizer M1;Randgrizer M1
205876;357414;;Randgrizer M2;Randgrizer M2
266548;357414;;Randgrizer M2;Randgrizer M2
206132;357428;;Randgrizer M3;Randgrizer M3
206388;357442;;Randgrizer M4;Randgrizer M4
206644;357456;;Randgrizer M5;Randgrizer M5
128820;357470;;Range;Port<e
95928;357476;;Raymond;Raymond
121972;357484;;Rear Guard;Arri>re-Garde
164376;357495;;Rear Gun;Tourelle Arri>re
164380;357495;;Rear Gun;Tourelle Arri>re
136452;357504;;Rear Magazine;Chargeur Arri>re
136456;357504;;Rear Magazine;Chargeur Arri>re
117508;357518;;Recon Request;Reconnaissance
106360;357532;;Redford;Redford
98968;357540;;Regard;Regard
96424;357547;;Rein;Rein
131200;357552;;Reinforce Armor 1;Armure Sup. 1
131328;357570;;Reinforce Armor 2;Armure Sup. 2
131840;357588;;Reinforce Armor 3;Armure Sup. 3
129792;357606;;Reinforce Barrel 1;Port<e Sup. 1
130304;357625;;Reinforce Barrel 2;Port<e Sup. 2
130944;357644;;Reinforce Barrel 3;Port<e Sup. 3
131968;357663;;Reinforce Body 1;Corps Sup. 1
132224;357680;;Reinforce Body 2;Corps Sup. 2
132608;357697;;Reinforce Body 3;Corps Sup. 3
132612;357714;;Reinforced Armor;Armure Renforc<e
132616;357714;;Reinforced Armor;Armure Renforc<e
130308;357731;;Reinforced Barrel;Canon Renforc<
130312;357731;;Reinforced Barrel;Canon Renforc<
132228;357749;;Reinforced Body;Corps Renforc<
132232;357749;;Reinforced Body;Corps Renforc<
133892;357765;;Reinforced Coil;Ressort Renforc<
133896;357765;;Reinforced Coil;Ressort Renforc<
133764;357781;;Reinforced Leaf;Lames Renforc<es
133768;357781;;Reinforced Leaf;Lames Renforc<es
139524;357781;;Reinforced Leaf;Lames renforc<es
139528;357781;;Reinforced Leaf;Lames renforc<es
134404;357797;;Reinforced T. Bar;Barre Renforc<e
134408;357797;;Reinforced T. Bar;Barre Renforc<e
122744;357815;;Remembering to load ammo into their weapon sometimes//completely slips their mind.;Se souvenir de recharger son arme//lui <chappe parfois compl>tement.
116072;357898;;Removes one ally's status ailments.;Gu<rit un alli< des alt<rations d'<tat.
125332;357934;;Repair Boost;R<paration Plus
125624;357947;;Repairs performed on tanks have a chance of restoring//a greatly increased amount of HP.;Les r<parations sur les chars ont une chance//d'$tre doubl<es.
125336;358036;;Repairs performed on tanks have a chance of restoring//an increased amount of HP.;Les r<parations sur les chars ont une chance//d'$tre augment<es de moiti<.
125476;358118;;Resist Counters;Anti-Contre
123604;358134;;Resist Crossfire;Anti Interception 
115784;358151;;Restocks one ally's ammunition.;R<approvisionne un alli< en munitions.
117224;358183;;Restores a set amount of all allies' HP.;Restaure une quantit< fixe de HP de tous les alli<s.
117128;358224;;Restores a set amount of one ally's HP.;Restore une quantit< fixe de HP d'un alli<.
117704;358264;;Restores all units' HP.;Soigne compl>tement toutes les unit<s.
115780;358288;;Resupply;Ravitaillez
116932;358297;;Retreat;Retraite
106152;358305;;Richard;Richard
106364;358313;;Richmond;Richmond
168952;358322;;Right Heat Sink;Radiateur Droit
168956;358322;;Right Heat Sink;Radiateur Droit
132100;358338;;Rivet Construction;Rivetage
132104;358338;;Rivet Construction;Rivetage
137732;358338;;Rivet Construction;Rivetage
137736;358338;;Rivet Construction;Rivetage
122648;358357;;Roaming around with a pack of allies makes them feel//like a big shot, boosting firing accuracy. ;Vagabonder avec un groupe d'alli<s le fait se sentir//comme un gros bonnet, augmentant sa pr<cision.
112884;358455;;Rock;Rocher
131076;358460;;Rolled Steel;Acier Lamin<
131080;358460;;Rolled Steel;Acier Lamin<
137348;358460;;Rolled Steel;Acier Lamin<
137352;358460;;Rolled Steel;Acier Lamin<
126052;358473;;Roof Hunter;Chasseur de Toit
89772;358485;;Rosie;Rosie
89776;358485;;Rosie;Rosie
92892;358485;;Rosie;Rosie
92896;358485;;Rosie;Rosie
92900;358485;;Rosie;Rosie
121156;358491;;Rosie Hater;Haine de Rosie
121108;358503;;Rosie Lover;Amour de Rosie
98244;358515;;Rosina;Rosina
98252;358515;;Rosina;Rosina
98256;358515;;Rosina;Rosina
98264;358515;;Rosina;Rosina
135940;358522;;Rotating Periscope;P<riscope Rotatif
135944;358522;;Rotating Periscope;P<riscope Rotatif
100660;358541;;Royal Guard;Garde Royal
207924;358553;;Ruhm;Ruhm
274740;358553;;Ruhm;Ruhm
113700;358558;;Ruin Wall;Mur de Ruines
121876;358568;;Runner's High;Adr<naline
220724;358582;;RvD5 gpK 1;RvD5 gpK 1
234804;358593;;RvD5 gpK 2;RvD5 gpK 2
235060;358604;;RvD5 gpK 3;RvD5 gpK 3
223284;358615;;RvD5 gpKS 1;RvD5 gpKS 1
238132;358627;;RvD5 gpKS 2;RvD5 gpKS 2
238388;358639;;RvD5 gpKS 3;RvD5 gpKS 3
256052;358651;;RvK gpK 1;RvK gpK 1
256308;358661;;RvK gpK 2;RvK gpK 2
256564;358671;;RvK gpK 3;RvK gpK 3
257076;358681;;RvK gpKS 1;RvK gpKS 1
122548;358692;;Sadist;Sadiste
96084;358699;;Salinas;Salinas
96092;358699;;Salinas;Salinas
96096;358699;;Salinas;Salinas
96104;358699;;Salinas;Salinas
96168;358707;;Salinger;Salinger
106156;358716;;Sammy;Sammy
112452;358722;;Sandbags;Sacs de Sable
94488;358731;;Schmidt;Schmidt
106368;358739;;Scholes;Scholes
37896;358747;;Scout;Eclaireur
37900;358747;;Scout;Eclaireur
37904;358747;;Scout;Eclaireur
39528;358747;;Scout;Eclaireur
39536;358747;;Scout;Eclaireur
40072;358747;;Scout;Eclaireur
40080;358747;;Scout;Eclaireur
40616;358747;;Scout;Eclaireur
40624;358747;;Scout;Eclaireur
41704;358747;;Scout;Eclaireur
41708;358747;;Scout;Eclaireur
41712;358747;;Scout;Eclaireur
45512;358747;;Scout;Eclaireur
45516;358747;;Scout;Eclaireur
45520;358747;;Scout;Eclaireur
46056;358747;;Scout;Eclaireur
46060;358747;;Scout;Eclaireur
46064;358747;;Scout;Eclaireur
46600;358747;;Scout;Eclaireur
46604;358747;;Scout;Eclaireur
46608;358747;;Scout;Eclaireur
47144;358747;;Scout;Eclaireur
47148;358747;;Scout;Eclaireur
47152;358747;;Scout;Eclaireur
47688;358747;;Scout;Eclaireur
47692;358747;;Scout;Eclaireur
47696;358747;;Scout;Eclaireur
73800;358747;;Scout;Eclaireur
73812;358747;;Scout;Eclaireur
74344;358747;;Scout;Eclaireur
74356;358747;;Scout;Eclaireur
74888;358747;;Scout;Eclaireur
74900;358747;;Scout;Eclaireur
75432;358747;;Scout;Eclaireur
75444;358747;;Scout;Eclaireur
75976;358747;;Scout;Eclaireur
75988;358747;;Scout;Eclaireur
84688;358747;;Scout;Eclaireur
89924;358747;;Scout;Eclaireur
89932;358747;;Scout;Eclaireur
90244;358747;;Scout;Eclaireur
90252;358747;;Scout;Eclaireur
91844;358747;;Scout;Eclaireur
91852;358747;;Scout;Eclaireur
91856;358747;;Scout;Eclaireur
99124;358747;;Scout;Eclaireur
99132;358747;;Scout;Eclaireur
99204;358747;;Scout;Eclaireur
99212;358747;;Scout;Eclaireur
99284;358747;;Scout;Eclaireur
99292;358747;;Scout;Eclaireur
99364;358747;;Scout;Eclaireur
99372;358747;;Scout;Eclaireur
99444;358747;;Scout;Eclaireur
99452;358747;;Scout;Eclaireur
100652;358747;;Scout;Eclaireur
109304;358747;;Scout;Eclaireur
110824;358747;;Scout;Eclaireur
89936;358753;;Scout Elite;Eclaireur Elite
90256;358753;;Scout Elite;Eclaireur Elite
109308;358753;;Scout Elite;Eclaireur Elite
110828;358753;;Scout Elite;Eclaireur Elite
120100;358765;;Scout Hater;Eclaireur-phobie
120052;358777;;Scout Killer;Anti-Eclaireur
126872;358790;;Seeing Darcsens nearby brings the song she never got to//share with Isara to her lips, filling her with strength.;Voir des Darcsens lui rem<more la chanson qu'elle//n'a jamais pu partager avec Isara et lui donne de la force.
120632;358904;;Seeing the buff bods of anti-tank lancer units nearby is//enough to get their engine firing, raising evasion.;Voir les corps muscl<s des lanciers proches est suffisant//pour l'allumer, augmentant l'esquive.
106372;359014;;Segall;Segall
73804;359021;;Seguler the Wall;Seguler le Mur
73808;359021;;Seguler the Wall;Seguler le Mur
98248;359038;;Selden;Selden
50952;359045;;Selvaria;Selvaria
50960;359045;;Selvaria;Selvaria
50964;359045;;Selvaria;Selvaria
51496;359045;;Selvaria;Selvaria
51504;359045;;Selvaria;Selvaria
51508;359045;;Selvaria;Selvaria
89032;359045;;Selvaria;Selvaria
89040;359045;;Selvaria;Selvaria
89044;359045;;Selvaria;Selvaria
92084;359045;;Selvaria;Selvaria
92092;359045;;Selvaria;Selvaria
92096;359045;;Selvaria;Selvaria
92100;359045;;Selvaria;Selvaria
92164;359045;;Selvaria;Selvaria
92172;359045;;Selvaria;Selvaria
92176;359045;;Selvaria;Selvaria
92180;359045;;Selvaria;Selvaria
92244;359045;;Selvaria;Selvaria
92252;359045;;Selvaria;Selvaria
92256;359045;;Selvaria;Selvaria
92260;359045;;Selvaria;Selvaria
97944;359054;;Seold;Seold
89048;359060;;Serberia_val1;Serberia_val1
51512;359074;;Serberia_val2;Serberia_val2
50968;359088;;Seｒberia_3;Seｒberia_3
129668;359101;;Shamrock;Shamrock
129672;359101;;Shamrock;Shamrock
157924;359101;;Shamrock;Shamrock
157932;359101;;Shamrock;Shamrock
126776;359110;;She just can't abandon her fellow shocktroopers. If any//are nearby, her abilities are enhanced.;Elle ne peut pas abandonner ses confr>res commandos.//Si un commando est proche, ses comp<tences augmentent.
38440;359207;;Shocktrooper;Commando
38444;359207;;Shocktrooper;Commando
38448;359207;;Shocktrooper;Commando
42248;359207;;Shocktrooper;Commando
42252;359207;;Shocktrooper;Commando
42256;359207;;Shocktrooper;Commando
42792;359207;;Shocktrooper;Commando
42796;359207;;Shocktrooper;Commando
42800;359207;;Shocktrooper;Commando
43336;359207;;Shocktrooper;Commando
43340;359207;;Shocktrooper;Commando
43344;359207;;Shocktrooper;Commando
43880;359207;;Shocktrooper;Commando
43884;359207;;Shocktrooper;Commando
43888;359207;;Shocktrooper;Commando
44424;359207;;Shocktrooper;Commando
44428;359207;;Shocktrooper;Commando
44432;359207;;Shocktrooper;Commando
44968;359207;;Shocktrooper;Commando
44972;359207;;Shocktrooper;Commando
44976;359207;;Shocktrooper;Commando
76520;359207;;Shocktrooper;Commando
76532;359207;;Shocktrooper;Commando
77064;359207;;Shocktrooper;Commando
77076;359207;;Shocktrooper;Commando
77608;359207;;Shocktrooper;Commando
77620;359207;;Shocktrooper;Commando
78152;359207;;Shocktrooper;Commando
78164;359207;;Shocktrooper;Commando
78696;359207;;Shocktrooper;Commando
78708;359207;;Shocktrooper;Commando
85232;359207;;Shocktrooper;Commando
87944;359207;;Shocktrooper;Commando
87956;359207;;Shocktrooper;Commando
88488;359207;;Shocktrooper;Commando
88500;359207;;Shocktrooper;Commando
90164;359207;;Shocktrooper;Commando
90172;359207;;Shocktrooper;Commando
90324;359207;;Shocktrooper;Commando
90332;359207;;Shocktrooper;Commando
91924;359207;;Shocktrooper;Commando
91932;359207;;Shocktrooper;Commando
91936;359207;;Shocktrooper;Commando
99524;359207;;Shocktrooper;Commando
99532;359207;;Shocktrooper;Commando
99604;359207;;Shocktrooper;Commando
99612;359207;;Shocktrooper;Commando
99684;359207;;Shocktrooper;Commando
99692;359207;;Shocktrooper;Commando
99696;359207;;Shocktrooper;Commando
99764;359207;;Shocktrooper;Commando
99772;359207;;Shocktrooper;Commando
99776;359207;;Shocktrooper;Commando
99844;359207;;Shocktrooper;Commando
99852;359207;;Shocktrooper;Commando
99856;359207;;Shocktrooper;Commando
100572;359207;;Shocktrooper;Commando
110216;359207;;Shocktrooper;Commando
111736;359207;;Shocktrooper;Commando
125912;359220;;Shooting from a position at the top of a ladder grants//increased attack power.;Tirer depuis une position situ<e en haut d'une <chelle//leur conf>re une puissance d'attaque accrue.
122452;359300;;Show-Off;Frimeur
81420;359309;;Shuntr the Mount;Shuntr le Roc
81424;359309;;Shuntr the Mount;Shuntr le Roc
119428;359326;;Shut-In;Casanier
126532;359334;;Sibling Ties;Lien Fraternel
135552;359347;;Sight Upgrade 1;Viseur 1
140288;359347;;Sight Upgrade 1;Viseur 1
135680;359363;;Sight Upgrade 2;Viseur 2
140416;359363;;Sight Upgrade 2;Viseur 2
135808;359379;;Sight Upgrade 3;Viseur 3
135936;359395;;Sight Upgrade 4;Viseur 4
136064;359411;;Sight Upgrade 5;Viseur 5
123316;359427;;Sighting;Rep<rage
123464;359436;;Sighting five or more enemy units grants a boost in//both evasion and attack power.;Rep<rer cinq ennemis ou plus leur octroie//un bonus d'attaque et d'esquive.
78156;359520;;Sima the Elder;Sima l'Ancien
78160;359520;;Sima the Elder;Sima l'Ancien
75436;359535;;Sima the Younger;Sima le Jeune
75440;359535;;Sima the Younger;Sima le Jeune
106160;359552;;Simon;Simon
123032;359558;;Simply moving is so tiring that they are occasionally//unable to do anything afterward.;Courir est si <puisant qu'il est parfois//incapable de faire quoi que ce soit apr>s.
123412;359646;;Skilled Assassin;Assassin Expert
122308;359663;;Slow Starter;Lente au D<part
79240;359676;;Sniper;Sniper
79252;359676;;Sniper;Sniper
79784;359676;;Sniper;Sniper
79796;359676;;Sniper;Sniper
80328;359676;;Sniper;Sniper
80340;359676;;Sniper;Sniper
80872;359676;;Sniper;Sniper
80884;359676;;Sniper;Sniper
81416;359676;;Sniper;Sniper
81428;359676;;Sniper;Sniper
85776;359676;;Sniper;Sniper
90564;359676;;Sniper;Sniper
90572;359676;;Sniper;Sniper
90644;359676;;Sniper;Sniper
90652;359676;;Sniper;Sniper
99924;359676;;Sniper;Sniper
99932;359676;;Sniper;Sniper
99936;359676;;Sniper;Sniper
100004;359676;;Sniper;Sniper
100012;359676;;Sniper;Sniper
100016;359676;;Sniper;Sniper
100084;359676;;Sniper;Sniper
100092;359676;;Sniper;Sniper
100096;359676;;Sniper;Sniper
100164;359676;;Sniper;Sniper
100172;359676;;Sniper;Sniper
100176;359676;;Sniper;Sniper
100244;359676;;Sniper;Sniper
100252;359676;;Sniper;Sniper
100256;359676;;Sniper;Sniper
100892;359676;;Sniper;Sniper
109608;359676;;Sniper;Sniper
111432;359676;;Sniper;Sniper
90576;359683;;Sniper Elite;Sniper Elite
90656;359683;;Sniper Elite;Sniper Elite
109612;359683;;Sniper Elite;Sniper Elite
111436;359683;;Sniper Elite;Sniper Elite
120484;359696;;Sniper Hater;Sniper-phobie
120436;359709;;Sniper Killer;Anti-Sniper
116644;359723;;Sniper Support;Tir de Sniper
123080;359738;;Sometimes Lady Luck abandons them completely, leaving//them unable to inflict critical damage to their target.;La chance l'abandonne parfois compl>tement, la rendant//incapable d'infliger des d<gats critiques = sa cible.
126868;359849;;Song of Peace;Chanson de Paix
132868;359863;;Spare Belt;Galets de Rechange
132872;359863;;Spare Belt;Galets de Rechange
139012;359863;;Spare Belt;Galets de Rechange
139016;359863;;Spare Belt;Galets de Rechange
133252;359874;;Spare Drive Parts;Chenille Ajout<e
133256;359874;;Spare Drive Parts;Chenille Ajout<e
132996;359892;;Spare Idler;Patins de Rechange
133000;359892;;Spare Idler;Patins de Rechange
